hash,path,created,modified,filesize,count,action
15cb0a54fb6220d3a3ebb253bccf2672,../2020_03_31/IMG_0001.jpg,2020-04-10 20:53:24,2020-03-31 10:09:58,410649,1,keep
15cb0a54fb6220d3a3ebb253bccf2672,../2020_03_31/IMG_0001 copy.jpg,2020-04-10 20:53:37,2020-03-31 10:09:58,410649,1,delete
413b5f360c2a2b85597beab8aab84841,../2020_03_31/IMG_0002.jpg,2020-04-10 20:53:24,2020-03-31 10:35:45,288553,1,Keep
413b5f360c2a2b85597beab8aab84841,../2020_03_31/IMG_0002 copy.jpg,2020-04-10 20:53:37,2020-03-31 10:35:45,288553,1,delete
f1236dd19f0106ee6dc67de0d7542ed3,../2020_03_31/IMG_0003.jpg,2020-04-10 20:53:24,2020-03-31 10:10:37,368771,1,Keep
f1236dd19f0106ee6dc67de0d7542ed3,../2020_03_31/IMG_0003 copy.jpg,2020-04-10 20:53:37,2020-03-31 10:10:37,368771,1,delete
